TEmpoAberturaMilisegundos:30000
TempoAbertura TempoGastoNaFila TempoOcioso 
483570000 405848868 889730944
483600000 406130944 890042984
483630000 406412984 890367984
483660000 406707984 890682061
483690000 406992061 890992158
483720000 407272158 891303210
483750000 407553210 891609242
483780000 407829242 891924270
483810000 408114270 892238329
483840000 408398329 892549343
483870000 408679343 892860412
483900000 408960412 893175432
483930000 409245432 893495473
483960000 409535473 893826482
483990000 409836482 894140574
484020000 410120574 894455617
484050000 410405617 894774656
484080000 410694656 895096666
484110000 410986666 895421681
484140000 411281681 895727727
484170000 411557727 896036783
484200000 411836783 896351845
484230000 412121845 896682872
484260000 412422872 896991946
484290000 412701946 897312004
484320000 412992004 897618067
484350000 413268067 897937123
484380000 413557123 898252131
484410000 413842131 898563178
484440000 414123178 898878214
484470000 414408214 899203245
484500000 414703245 899514329
484530000 414984329 899824383
484560000 415264383 900137388
484590000 415547388 900451480
484620000 415831480 900761552
484650000 416111552 901092596
484680000 416412596 901401687
484710000 416691687 901718699
484740000 416978699 902043747
484770000 417273747 902363821
484800000 417563821 902674865
484830000 417844865 902986865
484860000 418126865 903292944
484890000 418402944 903608022
484920000 418688022 903921043
484950000 418971043 904243084
484980000 419263084 904556124
485010000 419546124 904887185
485040000 419847185 905198264
485070000 420128264 905513332
485100000 420413332 905835390
485130000 420705390 906160455
485160000 421000455 906475494
485190000 421285494 906790588
485220000 421570588 907109675
485250000 421859675 907429764
485280000 422149764 907740823
485310000 422430823 908052838
485340000 422712838 908358932
485370000 422988932 908690010
485400000 423290010 909005095
485430000 423575095 909318111
485460000 423858111 909630142
485490000 424140142 909940164
485520000 424420164 910251167
485550000 424701167 910562262
485580000 424982262 910887343
485610000 425277343 911208347
485640000 425568347 911515356
485670000 425845356 911831365
485700000 426131365 912151367
485730000 426421367 912466389
485760000 426706389 912788480
485790000 426998480 913119575
485820000 427299575 913434645
485850000 427584645 913750671
485880000 427870671 914071691
485910000 428161691 914386729
485940000 428446729 914699800
485970000 428729800 915012832
486000000 429012832 915329890
486030000 429299890 915654987
486060000 429594987 915967033
486090000 429877033 916277070
486120000 430157070 916597087
486150000 430447087 916914163
486180000 430734163 917246175
486210000 431036175 917572189
486240000 431332189 917888231
486270000 431618231 918208264
486300000 431908264 918520290
486330000 432190290 918836306
486360000 432476306 919149354
486390000 432759354 919472361
486420000 433052361 919793396
486450000 433343396 920108481
486480000 433628481 920420483
486510000 433910483 920732544
486540000 434192544 921064576
486570000 434494576 921390608
486600000 434790608 921706609
486630000 435076609 922018686
486660000 435358686 922328754
486690000 435638754 922639803
486720000 435919803 922962826
486750000 436212826 923283876
486780000 436503876 923595893
486810000 436785893 923902946
486840000 437062946 924219003
486870000 437349003 924539051
486900000 437639051 924854119
486930000 437924119 925175186
486960000 438215186 925501235
486990000 438511235 925833283
487020000 438813283 926149356
487050000 439099356 926463373
487080000 439383373 926779420
487110000 439669420 927095436
487140000 439955436 927407468
487170000 440237468 927719560
487200000 440519560 928026628
487230000 440796628 928336711
487260000 441076711 928656774
487290000 441366774 928971857
487320000 441651857 929303923
487350000 441953923 929620012
487380000 442240012 929933019
487410000 442523019 930243117
487440000 442803117 930554196
487470000 443084196 930866267
487500000 443366267 931180299
487530000 443650299 931496329
487560000 443936329 931808375
487590000 444218375 932115457
487620000 444495457 932430554
487650000 444780554 932746615
487680000 445066615 933067712
487710000 445357712 933399795
487740000 445659795 933719887
487770000 445949887 934035900
487800000 446235900 934358993
487830000 446528993 934677029
487860000 446817029 935003108
487890000 447113108 935319153
487920000 447399153 935631214
487950000 447681214 935944236
487980000 447964236 936251333
488010000 448241333 936562346
488040000 448522346 936879350
488070000 448809350 937201365
488100000 449101365 937534365
488130000 449404365 937845395
488160000 449685395 938161487
488190000 449971487 938487583
488220000 450267583 938804603
488250000 450554603 939125611
488280000 450845611 939437621
488310000 451127621 939750623
488340000 451410623 940064686
488370000 451694686 940388695
488400000 451988695 940704755
488430000 452274755 941017792
488460000 452557792 941350812
488490000 452860812 941672843
488520000 453152843 941988919
488550000 453438919 942301010
488580000 453721010 942614063
488610000 454004063 942931099
488640000 454291099 943244117
488670000 454574117 943562183
488700000 454862183 943889195
488730000 455159195 944197222
488760000 455437222 944513265
488790000 455723265 944827343
488820000 456007343 945144350
488850000 456294350 945477387
488880000 456597387 945790456
488910000 456880456 946098499
488940000 457158499 946409559
488970000 457439559 946721599
489000000 457721599 947035693
489030000 458005693 947359733
489060000 458299733 947686761
489090000 458596761 948007798
489120000 458887798 948323856
489150000 459173856 948640878
489180000 459460878 948954929
489210000 459744929 949276974
489240000 460036974 949610028
489270000 460340028 949927094
489300000 460627094 950254138
489330000 460924138 950571143
489360000 461211143 950882218
489390000 461492218 951203270
489420000 461783270 951519343
489450000 462069343 951832390
489480000 462352390 952147399
489510000 462637399 952461465
489540000 462921465 952785520
489570000 463215520 953103615
489600000 463503615 953425674
489630000 463795674 953742692
489660000 464082692 954055787
489690000 464365787 954382844
489720000 464662844 954693931
489750000 464943931 955011009
489780000 465231009 955323075
489810000 465513075 955636134
489840000 465796134 955953182
489870000 466083182 956266212
489900000 466366212 956574279
489930000 466644279 956895342
489960000 466935342 957208384
489990000 467218384 957522391
490020000 467502391 957833490
490050000 467783490 958150580
490080000 468070580 958471655
490110000 468361655 958786687
490140000 468646687 959110765
490170000 468940765 959437834
490200000 469237834 959754863
490230000 469524863 960062941
490260000 469802941 960379036
490290000 470089036 960687131
490320000 470367131 961005137
490350000 470655137 961317151
490380000 470937151 961638241
490410000 471228241 961952262
490440000 471512262 962269271
490470000 471799271 962581362
490500000 472081362 962894446
490530000 472364446 963209492
490560000 472649492 963524494
490590000 472934494 963848586
490620000 473228586 964165611
490650000 473515611 964478618
490680000 473798618 964803626
490710000 474093626 965130725
490740000 474390725 965443795
490770000 474673795 965761816
490800000 474961816 966083821
490830000 475253821 966400908
490860000 475540908 966719953
490890000 475829953 967037009
490920000 476117009 967351044
490950000 476401044 967687108
490980000 476707108 968014111
491010000 477004111 968328123
491040000 477288123 968643197
491070000 477573197 968961198
491100000 477861198 969279232
491130000 478149232 969596270
491160000 478436270 969910317
491190000 478720317 970219337
491220000 478999337 970531377
491250000 479281377 970853394
491280000 479573394 971212466
491310000 479902466 971526520
491340000 480186520 971844568
491370000 480474568 972171591
491400000 480771591 972489643
491430000 481059643 972807655
491460000 481347655 973120684
491490000 481630684 973435768
491520000 481915768 973750805
491550000 482200805 974078826
491580000 482498826 974478837
491610000 482868837 974796912
491640000 483156912 975106004
491670000 483436004 975433042
491700000 483733042 975770072
491730000 484040072 976095113
491760000 484335113 976409143
491790000 484619143 976809182
491820000 484989182 977124281
491850000 485274281 977524308
491880000 485644308 977842349
491910000 485932349 978169398
491940000 486229398 978479478
491970000 486509478 978798559
492000000 486798559 979113637
492030000 487083637 979428696
492060000 487368696 979755759
492090000 487665759 980069798
492120000 487949798 980388897
492150000 488238897 980715973
492180000 488535973 981116992
492210000 488906992 981432021
492240000 489192021 981749024
492270000 489479024 982068076
492300000 489768076 982388096
492330000 490058096 982708176
492360000 490348176 983025179
492390000 490635179 983343188
492420000 490923188 983680279
492450000 491230279 983994345
492480000 491514345 984395439
492510000 491885439 984723493
492540000 492183493 985043552
492570000 492473552 985360581
492600000 492760581 985674662
492630000 493044662 985994718
492660000 493334718 986318802
492690000 493628802 986646807
492720000 493926807 986974877
492750000 494224877 987292915
492780000 494512915 987613923
492810000 494803923 987930954
492840000 495090954 988248989
492870000 495378989 988565038
492900000 495665038 988882081
492930000 495952081 989198086
492960000 496238086 989536139
492990000 496546139 989856230
493020000 496836230 990194299
493050000 497144299 990516394
493080000 497436394 990844479
493110000 497734479 991165502
493140000 498025502 991482559
493170000 498312559 991794595
493200000 498594595 992114677
493230000 498884677 992430696
493260000 499170696 992747782
493290000 499457782 993067880
493320000 499747880 993383956
493350000 500033956 993696006
493380000 500316006 994012039
493410000 500602039 994340137
493440000 500900137 994665160
493470000 501195160 994983222
493500000 501483222 995300278
493530000 501770278 995629293
493560000 502069293 995967373
493590000 502377373 996282420
493620000 502662420 996613496
493650000 502963496 996942510
493680000 503262510 997280606
493710000 503570606 997598684
493740000 503858684 997919734
493770000 504149734 998242755
493800000 504442755 998563837
493830000 504733837 998878898
493860000 505018898 999195968
493890000 505305968 999524997
493920000 505604997 999846010
